"sample_name"	"library_ID"	"title"	"library_strategy"	"library_source"	"library_selection"	"library_layout"	"platform"	"instrument"	"design_description"	"filetype"	"filename"	"filename2"	"Experiment"
"125_RIN7HN3-BH"	"125_RIN7HN3-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"125_RIN7HN3-BH.R1.fq.gz"	"125_RIN7HN3-BH.R2.fq.gz"	2
"126_RIN7HN3-BS"	"126_RIN7HN3-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"126_RIN7HN3-BS.R1.fq.gz"	"126_RIN7HN3-BS.R2.fq.gz"	2
"127_RIN7HN4-BH"	"127_RIN7HN4-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"127_RIN7HN4-BH.R1.fq.gz"	"127_RIN7HN4-BH.R2.fq.gz"	2
"128_RIN7HN4-BS"	"128_RIN7HN4-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"128_RIN7HN4-BS.R1.fq.gz"	"128_RIN7HN4-BS.R2.fq.gz"	2
"129_RIN7HP3-BH"	"129_RIN7HP3-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"129_RIN7HP3-BH.R1.fq.gz"	"129_RIN7HP3-BH.R2.fq.gz"	2
"130_RIN7HP3-BS"	"130_RIN7HP3-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"130_RIN7HP3-BS.R1.fq.gz"	"130_RIN7HP3-BS.R2.fq.gz"	2
"131_RIN7HP4-BH"	"131_RIN7HP4-BH"	"16S amplicon of BH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"131_RIN7HP4-BH.R1.fq.gz"	"131_RIN7HP4-BH.R2.fq.gz"	2
"132_RIN7HP4-BS"	"132_RIN7HP4-BS"	"16S amplicon of BS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"132_RIN7HP4-BS.R1.fq.gz"	"132_RIN7HP4-BS.R2.fq.gz"	2
"133_GVCLHN3-BP"	"133_GVCLHN3-BP"	"16S amplicon of BP sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"133_GVCLHN3-BP.R1.fq.gz"	"133_GVCLHN3-BP.R2.fq.gz"	2
"134_GVCLHN3-CS"	"134_GVCLHN3-CS"	"16S amplicon of CS sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"134_GVCLHN3-CS.R1.fq.gz"	"134_GVCLHN3-CS.R2.fq.gz"	2
"135_GVCLHN4-BP"	"135_GVCLHN4-BP"	"16S amplicon of BP sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"135_GVCLHN4-BP.R1.fq.gz"	"135_GVCLHN4-BP.R2.fq.gz"	2
"136_GVCLHN4-CS"	"136_GVCLHN4-CS"	"16S amplicon of CS sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"136_GVCLHN4-CS.R1.fq.gz"	"136_GVCLHN4-CS.R2.fq.gz"	2
"137_GVFLHN3-BP"	"137_GVFLHN3-BP"	"16S amplicon of BP sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"137_GVFLHN3-BP.R1.fq.gz"	"137_GVFLHN3-BP.R2.fq.gz"	2
"138_GVFLHN3-CS"	"138_GVFLHN3-CS"	"16S amplicon of CS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"138_GVFLHN3-CS.R1.fq.gz"	"138_GVFLHN3-CS.R2.fq.gz"	2
"139_GVFLHN4-BP"	"139_GVFLHN4-BP"	"16S amplicon of BP sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"139_GVFLHN4-BP.R1.fq.gz"	"139_GVFLHN4-BP.R2.fq.gz"	2
"140_GVFLHN4-CS"	"140_GVFLHN4-CS"	"16S amplicon of CS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"140_GVFLHN4-CS.R1.fq.gz"	"140_GVFLHN4-CS.R2.fq.gz"	2
"141_GVFLHP3-BP"	"141_GVFLHP3-BP"	"16S amplicon of BP sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"141_GVFLHP3-BP.R1.fq.gz"	"141_GVFLHP3-BP.R2.fq.gz"	2
"142_GVFLHP3-CS"	"142_GVFLHP3-CS"	"16S amplicon of CS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"142_GVFLHP3-CS.R1.fq.gz"	"142_GVFLHP3-CS.R2.fq.gz"	2
"143_GVFLHP4-BP"	"143_GVFLHP4-BP"	"16S amplicon of BP sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"143_GVFLHP4-BP.R1.fq.gz"	"143_GVFLHP4-BP.R2.fq.gz"	2
"144_GVFLHP4-CS"	"144_GVFLHP4-CS"	"16S amplicon of CS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"144_GVFLHP4-CS.R1.fq.gz"	"144_GVFLHP4-CS.R2.fq.gz"	2
"145_GVN7HN3-BP"	"145_GVN7HN3-BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"145_GVN7HN3-BP.R1.fq.gz"	"145_GVN7HN3-BP.R2.fq.gz"	2
"146_GVN7HN3-CS"	"146_GVN7HN3-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"146_GVN7HN3-CS.R1.fq.gz"	"146_GVN7HN3-CS.R2.fq.gz"	2
"147_GVN7HN4-BP"	"147_GVN7HN4-BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"147_GVN7HN4-BP.R1.fq.gz"	"147_GVN7HN4-BP.R2.fq.gz"	2
"148_GVN7HN4-CS"	"148_GVN7HN4-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"148_GVN7HN4-CS.R1.fq.gz"	"148_GVN7HN4-CS.R2.fq.gz"	2
"149_GVN7HP3BP"	"149_GVN7HP3BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"149_GVN7HP3BP.R1.fq.gz"	"149_GVN7HP3BP.R2.fq.gz"	2
"150_GVN7HP3-CS"	"150_GVN7HP3-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"150_GVN7HP3-CS.R1.fq.gz"	"150_GVN7HP3-CS.R2.fq.gz"	2
"151_GVN7HP4-BP"	"151_GVN7HP4-BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"151_GVN7HP4-BP.R1.fq.gz"	"151_GVN7HP4-BP.R2.fq.gz"	2
"152_GVN7HP4-CS"	"152_GVN7HP4-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"152_GVN7HP4-CS.R1.fq.gz"	"152_GVN7HP4-CS.R2.fq.gz"	2
"153_RIN7HN3-CS"	"153_RIN7HN3-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"153_RIN7HN3-CS.R1.fq.gz"	"153_RIN7HN3-CS.R2.fq.gz"	2
"154_RIN7HN4-CS"	"154_RIN7HN4-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"154_RIN7HN4-CS.R1.fq.gz"	"154_RIN7HN4-CS.R2.fq.gz"	2
"155_RIN7HP3-CS"	"155_RIN7HP3-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"155_RIN7HP3-CS.R1.fq.gz"	"155_RIN7HP3-CS.R2.fq.gz"	2
"156_RIN7HP4-CS"	"156_RIN7HP4-CS"	"16S amplicon of CS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"156_RIN7HP4-CS.R1.fq.gz"	"156_RIN7HP4-CS.R2.fq.gz"	2
"157_GVCLHN3-CH"	"157_GVCLHN3-CH"	"16S amplicon of CH sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"157_GVCLHN3-CH.R1.fq.gz"	"157_GVCLHN3-CH.R2.fq.gz"	2
"158_GVCLHN3-RH"	"158_GVCLHN3-RH"	"16S amplicon of RH sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"158_GVCLHN3-RH.R1.fq.gz"	"158_GVCLHN3-RH.R2.fq.gz"	2
"159_GVCLHN3-RS"	"159_GVCLHN3-RS"	"16S amplicon of RS sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"159_GVCLHN3-RS.R1.fq.gz"	"159_GVCLHN3-RS.R2.fq.gz"	2
"160_GVCLHN4-CH"	"160_GVCLHN4-CH"	"16S amplicon of CH sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"160_GVCLHN4-CH.R1.fq.gz"	"160_GVCLHN4-CH.R2.fq.gz"	2
"161_GVCLHN4-RH"	"161_GVCLHN4-RH"	"16S amplicon of RH sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"161_GVCLHN4-RH.R1.fq.gz"	"161_GVCLHN4-RH.R2.fq.gz"	2
"162_GVCLHN4-RS"	"162_GVCLHN4-RS"	"16S amplicon of RS sample from mesocosm withPendelton soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"162_GVCLHN4-RS.R1.fq.gz"	"162_GVCLHN4-RS.R2.fq.gz"	2
"163_GVFLHN3-CH"	"163_GVFLHN3-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"163_GVFLHN3-CH.R1.fq.gz"	"163_GVFLHN3-CH.R2.fq.gz"	2
"164_GVFLHN3-RH"	"164_GVFLHN3-RH"	"16S amplicon of RH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"164_GVFLHN3-RH.R1.fq.gz"	"164_GVFLHN3-RH.R2.fq.gz"	2
"165_GVFLHN3-RS"	"165_GVFLHN3-RS"	"16S amplicon of RS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"165_GVFLHN3-RS.R1.fq.gz"	"165_GVFLHN3-RS.R2.fq.gz"	2
"166_GVFLHN4-CH"	"166_GVFLHN4-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"166_GVFLHN4-CH.R1.fq.gz"	"166_GVFLHN4-CH.R2.fq.gz"	2
"167_GVFLHN4-RH"	"167_GVFLHN4-RH"	"16S amplicon of RH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"167_GVFLHN4-RH.R1.fq.gz"	"167_GVFLHN4-RH.R2.fq.gz"	2
"168_GVFLHN4-RS"	"168_GVFLHN4-RS"	"16S amplicon of RS sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"168_GVFLHN4-RS.R1.fq.gz"	"168_GVFLHN4-RS.R2.fq.gz"	2
"169_GVFLHP3-CH"	"169_GVFLHP3-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"169_GVFLHP3-CH.R1.fq.gz"	"169_GVFLHP3-CH.R2.fq.gz"	2
"170_GVFLHP4-CH"	"170_GVFLHP4-CH"	"16S amplicon of CH sample from mesocosm withFlorence soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"170_GVFLHP4-CH.R1.fq.gz"	"170_GVFLHP4-CH.R2.fq.gz"	2
"171_GVN7HN3-CH"	"171_GVN7HN3-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"171_GVN7HN3-CH.R1.fq.gz"	"171_GVN7HN3-CH.R2.fq.gz"	2
"172_GVN7HN3-RH"	"172_GVN7HN3-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"172_GVN7HN3-RH.R1.fq.gz"	"172_GVN7HN3-RH.R2.fq.gz"	2
"173_GVN7HN4-CH"	"173_GVN7HN4-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"173_GVN7HN4-CH.R1.fq.gz"	"173_GVN7HN4-CH.R2.fq.gz"	2
"174_GVN7HN4-RH"	"174_GVN7HN4-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"174_GVN7HN4-RH.R1.fq.gz"	"174_GVN7HN4-RH.R2.fq.gz"	2
"175_GVN7HN4-RS"	"175_GVN7HN4-RS"	"16S amplicon of RS sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"175_GVN7HN4-RS.R1.fq.gz"	"175_GVN7HN4-RS.R2.fq.gz"	2
"176_GVN7HP3-CH"	"176_GVN7HP3-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"176_GVN7HP3-CH.R1.fq.gz"	"176_GVN7HP3-CH.R2.fq.gz"	2
"177_GVN7HP4-CH"	"177_GVN7HP4-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"177_GVN7HP4-CH.R1.fq.gz"	"177_GVN7HP4-CH.R2.fq.gz"	2
"178_RIN7HN3-CH"	"178_RIN7HN3-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"178_RIN7HN3-CH.R1.fq.gz"	"178_RIN7HN3-CH.R2.fq.gz"	2
"179_RIN7HN3-RH"	"179_RIN7HN3-RH"	"16S amplicon of RH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"179_RIN7HN3-RH.R1.fq.gz"	"179_RIN7HN3-RH.R2.fq.gz"	2
"180_RIN7HN3-RS"	"180_RIN7HN3-RS"	"16S amplicon of RS sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"180_RIN7HN3-RS.R1.fq.gz"	"180_RIN7HN3-RS.R2.fq.gz"	2
"181_RIN7HN4-CH"	"181_RIN7HN4-CH"	"16S amplicon of CH sample from mesocosm withLansing soil and RI; Experiment 2. Samples collected 27 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"181_RIN7HN4-CH.R1.fq.gz"	"181_RIN7HN4-CH.R2.fq.gz"	2
