"OTU"	"Phylum"	"Class"	"Family"	"Genus"	"BP"	"BS"	"CH"	"CS"	"RH"	"RT"
"3087"	"ASV5095"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiaceae"	"Amycolatopsis"	6.95441166713716e-05	1.00153568805502e-05	2.26872471112852e-05	6.63098913953055e-05	1.04168526818931e-05	0
"3088"	"ASV5096"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiaceae"	"Sphaerobacter"	9.42786223924045e-05	8.44865750832193e-06	1.52670321359283e-05	0	1.88393858645411e-05	0
"3089"	"ASV5097"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	NA	4.68785577476862e-05	0	3.88253781359764e-05	5.73568380714214e-05	0	0
"3090"	"ASV51"	"Actinobacteria"	"Thermoleophilia"	"Gaiellaceae"	"Gaiella"	0.00499278358224884	0.00526196482115829	0.00394406940744224	0.00623206279568971	0.000991883548934803	0
"3091"	"ASV5100"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadaceae"	"Arenimonas"	0	0.000122924984701709	0	3.42124982805529e-05	1.45123347589284e-05	0
"3092"	"ASV5101"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellaceae"	NA	0	1.85870465183082e-05	6.44430380330092e-05	3.3174042638597e-05	0	0
"3093"	"ASV5102"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	0	7.21467675053067e-05	8.52553862117933e-05	3.3174042638597e-05	0	0
"3094"	"ASV5104"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown_Family"	"Acidibacter"	3.65734720416125e-05	8.83135322254467e-05	2.06979588264376e-05	0	0	0
"3095"	"ASV5106"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	1.03069080068818e-05	8.10867868357052e-05	7.49504315340521e-05	1.84191837845692e-05	0	0
"3096"	"ASV5109"	"Bacteroidetes"	"Bacteroidia"	"KD3-93"	NA	0	0.000113132182476159	5.77288640196608e-05	4.99913792016041e-05	6.17182515527926e-06	0
"3097"	"ASV5110"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	NA	0	0	0	0	0.000125280708398153	1.27759607522486e-05
"3098"	"ASV5112"	"Actinobacteria"	"Acidimicrobiia"	"Ilumatobacteraceae"	NA	5.17843539894802e-05	0.000129340794950115	0	3.44146501265158e-05	0	0
"3099"	"ASV5114"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcaceae"	"Deinococcus"	0	0	0	3.86982926313291e-06	7.58453885577714e-05	3.25961450406298e-05
"3100"	"ASV5115"	"Proteobacteria"	"Gammaproteobacteria"	"Moraxellaceae"	"Acinetobacter"	0	0	4.4760052030706e-05	0	8.09116617508118e-05	0
"3101"	"ASV5116"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	2.1372568870291e-05	1.14223707130415e-05	0	0.000121332353238799	1.54295628881982e-05	0
"3102"	"ASV5117"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionaceae"	NA	3.5083739428199e-05	0.000134344250120899	0	8.23051194813131e-06	0	0
"3103"	"ASV5118"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	9.43221870170217e-05	0	0	6.76444064800211e-05	0	0
"3104"	"ASV512"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	"Catellatospora"	0.0010275201224186	0.000875904000559542	0.000666327422553229	0.000816136782375799	0.000100137680058038	3.691827349057e-05
"3105"	"ASV5120"	"Bacteroidetes"	"Bacteroidia"	"AKYH767"	NA	5.08584174313593e-06	4.83275417765503e-05	3.73889834798215e-05	7.42639398656886e-05	0	0
"3106"	"ASV5121"	"Chlamydiae"	"Chlamydiae"	"Parachlamydiaceae"	"Neochlamydia"	2.96560238117382e-05	5.24996765217533e-05	1.25937786733354e-05	6.42277098493246e-05	0	0
"3107"	"ASV5122"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Blastocatellaceae"	"JGI_0001001-H03"	6.04481853167082e-05	0	0	2.90272873087724e-05	2.29486188619616e-05	0
"3108"	"ASV5123"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	2.14301978275137e-05	2.28705526718772e-05	4.82987206048137e-05	6.62598094036801e-05	0	0
"3109"	"ASV5125"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	"SM1A02"	6.83522150140122e-05	8.66810922390941e-05	1.79818362927391e-05	0	0	0
"3110"	"ASV5126"	"Proteobacteria"	"Gammaproteobacteria"	"Rhodanobacteraceae"	NA	6.84790601943887e-05	0	4.52542965321892e-05	0	0	0
"3111"	"ASV5127"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	1.26136779782101e-05	4.48581217643416e-05	8.15112179813747e-05	5.91248156183683e-05	1.6972519177018e-05	0
"3112"	"ASV5128"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	NA	4.30676254258411e-05	0	0.000126067840533952	0	0	0
"3113"	"ASV5131"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	4.55908594230481e-05	9.22339051835455e-06	5.3503946329682e-05	2.91768434411799e-05	0	2.98704402123658e-05
"3114"	"ASV5137"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	4.9857062576807e-05	9.85011073912631e-05	2.58846808706456e-05	0	0	0
"3115"	"ASV5138"	"Bacteroidetes"	"Bacteroidia"	"37-13"	NA	0	5.08821887818276e-05	3.8318066776895e-05	0.000115288138085467	0	0
"3116"	"ASV5140"	"Proteobacteria"	"Gammaproteobacteria"	"Halieaceae"	"OM60(NOR5)_clade"	6.54306184389489e-05	1.28455245389661e-05	2.76845089954644e-05	1.53493198204744e-05	1.97220883994212e-05	0
"3117"	"ASV5141"	"Proteobacteria"	"Deltaproteobacteria"	"Vulgatibacteraceae"	"Vulgatibacter"	4.46346546003054e-05	1.87298294144767e-05	5.83706876092837e-05	0	2.36270416944587e-05	0
"3118"	"ASV5142"	"Actinobacteria"	"Actinobacteria"	"Streptomycetaceae"	"Streptomyces"	5.22677331525768e-05	0	1.02889973577855e-05	8.66858801662313e-05	1.87263813515204e-05	0
"3119"	"ASV5143"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"GOUTA6"	7.48709801922943e-05	0	1.96234490982159e-05	2.88067918184596e-05	0	0
"3120"	"ASV5144"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	0	4.11265370539346e-05	2.4085165143949e-05	1.71849361121574e-05	0.000137962714707446	2.29197997622475e-05
"3121"	"ASV5146"	"Bacteroidetes"	"Bacteroidia"	"Cytophagaceae"	"Cytophaga"	0	0	0	0	8.71740593853131e-05	5.30772061954427e-05
"3122"	"ASV5148"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutaceae"	"Opitutus"	3.66300402614419e-05	0	0.000109345291296066	0	0	0
"3123"	"ASV5149"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	6.59919555638796e-05	0	1.31960010838316e-05	0	4.29600827984895e-05	0
"3124"	"ASV515"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacteraceae"	"Conexibacter"	0.000820140539129298	0.00111291998883259	0.000357755214545052	0.00113840098191204	2.9019840364123e-05	0
"3125"	"ASV5150"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	NA	0	0	0.000203718350796698	0	0	0
"3126"	"ASV5152"	"Actinobacteria"	"Thermoleophilia"	"67-14"	NA	2.8529091687263e-05	0	2.59280042706321e-05	5.65228718445353e-05	2.71114226628316e-05	0
"3127"	"ASV5153"	"Armatimonadetes"	"Chthonomonadetes"	"Chthonomonadaceae"	"Chthonomonas"	8.99897636643832e-06	6.02252806185575e-05	7.50308347872962e-06	6.55909371412712e-05	0	0
"3128"	"ASV5155"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellaceae"	"Reyranella"	0	3.15825432021117e-05	4.79675395626983e-05	8.88281058744167e-06	8.25719170672129e-05	0
"3129"	"ASV5157"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	0	1.8085420295649e-05	2.11136017341305e-05	0.000138814765591968	0	0
"3130"	"ASV5158"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	0	3.13761965700655e-05	5.49206101940781e-05	7.73965852626582e-06	4.35379518291569e-05	0
"3131"	"ASV5161"	"Proteobacteria"	"Alphaproteobacteria"	"Xanthobacteraceae"	NA	1.34782643166916e-05	0	0	0	0.000218028168580887	0
"3132"	"ASV5162"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	"SM1A02"	5.90263325719223e-05	6.67013513693787e-06	3.30530017690316e-05	5.69962952408094e-06	5.80493390357134e-06	0
"3133"	"ASV5163"	"Proteobacteria"	"Deltaproteobacteria"	"KD3-10"	NA	8.22161409080939e-05	0	9.57220919985438e-05	1.98756070933202e-05	0	0
"3134"	"ASV5165"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"Bdellovibrio"	6.99515934972999e-06	9.23853487718299e-05	0	2.09516657094283e-05	2.74644218032982e-05	0
"3135"	"ASV5166"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	3.20867976784399e-05	0.000106289386996497	0	4.0202884436338e-05	0	0
"3136"	"ASV5168"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellaceae"	"Legionella"	0	8.50942650678098e-05	1.40708505701253e-05	8.65452493913869e-05	0	0
"3137"	"ASV5169"	"Nitrospirae"	"Nitrospira"	"Nitrospiraceae"	"Nitrospira"	4.82179451119058e-05	7.85926892077188e-05	0	5.04748845387016e-05	1.64786530819789e-05	0
"3138"	"ASV517"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.00187329038967401	0.000134028171967236	0.000674881993140843	0.000264811416315423	3.48592306951502e-05	0
"3139"	"ASV5170"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	2.80931596606802e-05	6.39984806385612e-05	1.65329075715993e-05	6.37146318621338e-05	0	0
"3140"	"ASV5175"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	NA	0	5.38762281484769e-05	2.8517276766674e-05	4.38453642229123e-05	1.11609135877426e-05	0
"3141"	"ASV5179"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutaceae"	"Opitutus"	0	8.52227016091607e-05	0	9.86603719263686e-05	0	0
"3142"	"ASV518"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadaceae"	"Ellin6055"	0.00123173694651107	0.000350923454585271	0.00104971641516803	0.000331872341984943	0.000172662265626582	0
"3143"	"ASV5180"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	8.40341178518479e-06	6.63348735367911e-05	2.64214689199597e-05	2.01874913256873e-05	1.96702447388242e-05	0
"3144"	"ASV5182"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculaceae"	"Subgroup_10"	4.04913747417186e-05	3.93873085339168e-05	2.21730309424647e-05	2.15631277150881e-05	0	0
"3145"	"ASV5183"	"Proteobacteria"	"Gammaproteobacteria"	"Moraxellaceae"	NA	4.73071058968638e-05	0	5.83013083125935e-05	0	0	0
"3146"	"ASV5184"	"Chloroflexi"	"Anaerolineae"	"A4b"	NA	2.36525918095646e-05	0	4.34660112473908e-05	1.77732083922356e-05	2.54297629946089e-06	7.04871819023001e-05
"3147"	"ASV5186"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	2.94512337460785e-05	7.2781397766715e-05	0	6.87524098819997e-05	0	0
"3148"	"ASV5187"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomonadaceae"	"SWB02"	6.78670815806656e-05	0	7.71674801833911e-06	0	2.27562352084471e-05	0
"3149"	"ASV5189"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	6.86071606445728e-05	3.64697301239971e-05	0	4.00762593964515e-05	2.90338173349153e-05	0
"3150"	"ASV519"	"Proteobacteria"	"Alphaproteobacteria"	"Devosiaceae"	"Devosia"	0	0	0	0	0.00117918113387312	0.00161823025850335
"3151"	"ASV5190"	"Proteobacteria"	"Deltaproteobacteria"	"KD3-10"	NA	0	0	3.16368321752335e-05	0.000192183854872827	0	0
"3152"	"ASV5192"	"Proteobacteria"	"Alphaproteobacteria"	"Beijerinckiaceae"	"Methylobacterium"	0	0	8.0969558176659e-05	0	1.93381084322783e-05	0
"3153"	"ASV5193"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	3.11746230215317e-05	0	3.52067763232698e-05	0	4.33943879221584e-05	0
"3154"	"ASV5198"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiaceae"	"Aquicella"	0	8.01456821195325e-05	2.40699399296009e-05	4.16020412734918e-05	0	0
"3155"	"ASV5199"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	0	6.20272309585603e-05	1.34113233719132e-05	7.40534053715784e-05	0	0
"3156"	"ASV5201"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	"AKYG587"	4.78517484706207e-05	7.44506124954041e-05	0	3.44244727662045e-05	5.45239423718278e-06	0
"3157"	"ASV5211"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	5.90464299648267e-05	4.12472000876332e-05	6.47452590464473e-05	5.85505461009435e-06	1.62010410326081e-05	0
"3158"	"ASV5212"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiaceae"	NA	2.93796692688659e-05	0.00014451878145687	0	0	0	0
"3159"	"ASV5214"	"Bacteroidetes"	"Bacteroidia"	"Crocinitomicaceae"	"Fluviicola"	0	0	0	0	0.000120011367115756	2.14071930734539e-05
"3160"	"ASV5215"	"Actinobacteria"	"Acidimicrobiia"	"Ilumatobacteraceae"	NA	3.67926565232367e-05	3.78268476050877e-05	3.1096842933938e-05	1.41968622095145e-05	0	0
"3161"	"ASV5216"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Flavisolibacter"	9.07646555433863e-05	0	2.36548100873572e-05	0	0	0
"3162"	"ASV522"	"Actinobacteria"	"Actinobacteria"	"Nocardiaceae"	"Gordonia"	0	0	0	0	0.00216229282164253	3.01930742837504e-05
"3163"	"ASV5221"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacteraceae"	"possible_genus_04"	1.1702878773656e-05	1.16728678777267e-05	7.1781576415979e-05	0	1.28853986957113e-05	0
"3164"	"ASV5223"	"Chloroflexi"	"Anaerolineae"	"Caldilineaceae"	"Litorilinea"	2.01950955259882e-05	2.94426919032597e-05	1.41710636327994e-05	9.1780288958739e-05	1.32086546262602e-05	2.60021217731367e-06
"3165"	"ASV5226"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	2.39516532160191e-05	2.30756949154326e-05	3.73971949734754e-05	6.94569480763774e-05	8.48625958850899e-06	0
"3166"	"ASV523"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionaceae"	"Cellvibrio"	0	0	0	0	0.000380477461786715	0.00210269612557516
"3167"	"ASV5231"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	2.75022042310393e-05	7.18247814024891e-05	0	8.27117378297068e-05	1.36166318988666e-06	0
"3168"	"ASV5232"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiaceae"	NA	7.36516037129099e-05	0	5.53614507576366e-05	0	0	0
"3169"	"ASV5233"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacteraceae"	NA	6.69090554448638e-05	0	4.34518337812473e-05	3.70226428237661e-05	0	0
"3170"	"ASV5234"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	"Gemmatimonas"	1.07570256823988e-05	0.000103207162901955	0	4.8475987838686e-05	0	0
"3171"	"ASV5235"	"Proteobacteria"	"Deltaproteobacteria"	"mle1-27"	NA	1.9951546244834e-05	4.33839883672076e-05	6.7500105956263e-05	9.22796043618439e-06	0	0
"3172"	"ASV5237"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	1.50639424715965e-05	0.00010785113753311	0	5.48894403830416e-05	0	0
"3173"	"ASV524"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000851503989741139	0.0010524228890353	0.000452832993028101	0.000947227786406845	7.9818084137886e-05	0
"3174"	"ASV5240"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadaceae"	"Sphingobium"	0	0	0	0	6.66917101437105e-05	0.00010389847939136
"3175"	"ASV5243"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriaceae"	"Pedobacter"	2.56730185629632e-05	0	0	4.03799076309613e-05	0	0
"3176"	"ASV5247"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	5.2777153113781e-05	2.37304504973406e-05	1.92003273812209e-05	1.08709831717181e-05	1.26490353994417e-05	0
"3177"	"ASV5249"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	6.91300370345997e-05	0	3.39481870520323e-05	6.13972792818974e-06	1.33398620187449e-05	0
"3178"	"ASV5251"	"Dependentiae"	"Babeliae"	"Babeliaceae"	NA	2.38506439028111e-05	4.26089151178917e-05	0	6.81426536296241e-05	0	0
"3179"	"ASV5253"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Flavisolibacter"	5.57726571106886e-05	4.80240618698677e-05	1.75946681117754e-06	9.72353242078992e-05	0	0
"3180"	"ASV5254"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	2.99024236701291e-05	5.15959882001717e-05	2.93121894739928e-05	1.82457234512284e-05	2.23728661878873e-05	0
"3181"	"ASV5255"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	"Gemmatimonas"	2.92832364733973e-05	2.3282513226876e-05	0	0.000135256974620616	0	0
"3182"	"ASV5256"	"Proteobacteria"	"Gammaproteobacteria"	"Solimonadaceae"	"Polycyclovorans"	0	5.72154926549594e-05	1.38518464222701e-05	2.98442901896193e-05	0	0
"3183"	"ASV5257"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	0.000103365054886917	6.42276226948305e-06	0	5.40477283494134e-05	0	0
"3184"	"ASV5259"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	NA	5.31376581715102e-05	6.55764580515595e-05	1.47842563045983e-05	0	1.88732897653924e-05	0
"3185"	"ASV526"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	0.000929854806624873	0.000936946688393482	0.000542054190767675	0.000776622789360069	0	0
"3186"	"ASV5260"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	6.28234979136342e-05	6.33564640225053e-05	4.76279151145813e-05	1.8238814477059e-05	0	0
"3187"	"ASV5262"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	0	9.24010479502427e-05	0	8.00336146864779e-05	0	0
"3188"	"ASV5263"	"Dependentiae"	"Babeliae"	"Vermiphilaceae"	NA	0	1.5014400174713e-05	5.36759048862965e-05	1.92990719143426e-05	8.16997913931993e-06	2.53359547601192e-06
"3189"	"ASV5264"	"Bacteroidetes"	"Bacteroidia"	"Spirosomaceae"	"Larkinella"	0	0	0	0	2.70998661395844e-05	0.000109316987955903
"3190"	"ASV5265"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Flavisolibacter"	1.4718503549921e-05	1.68243953732913e-05	1.84426460353548e-05	1.26171820785546e-05	6.12064257330647e-05	0
"3191"	"ASV5267"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Ferruginibacter"	0	4.07146363411879e-05	4.3287020069594e-05	1.95474658768119e-05	0	0
"3192"	"ASV527"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Gemmata"	0.000955277066004363	0.000835005061523404	6.04170400714964e-05	0.0011687807478056	7.09337500161028e-05	0
"3193"	"ASV5270"	"Proteobacteria"	"Alphaproteobacteria"	"Beijerinckiaceae"	"alphaI_cluster"	3.88595895270623e-05	5.10162239038433e-05	7.93521987591602e-05	0	0	0
"3194"	"ASV5271"	"Firmicutes"	"Bacilli"	"Paenibacillaceae"	"Brevibacillus"	0	0	0	0	6.78999314196151e-05	5.55876355973761e-05
"3195"	"ASV5276"	"Proteobacteria"	"Deltaproteobacteria"	"Blfdi19"	NA	0	0.000104746571993391	6.47789600120012e-05	1.0781563857544e-05	0	0
"3196"	"ASV5277"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculaceae"	NA	6.08951799043009e-05	0	3.85002628587904e-05	4.97610639578955e-06	0	0
"3197"	"ASV5278"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	NA	6.35898663941758e-05	3.02100921097632e-05	0	2.22492075183585e-05	0	0
"3198"	"ASV5281"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	4.02433737468818e-05	7.81769575876652e-05	5.28705434207685e-06	8.00550803795854e-05	0	0
"3199"	"ASV5282"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"GOUTA6"	4.84922963819541e-05	0	0	0.000127970486845453	0	0
"3200"	"ASV5284"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacteraceae"	NA	4.670404839678e-05	1.56332004511295e-05	2.2873068545308e-05	4.97671874636165e-05	0	0
"3201"	"ASV5285"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacteraceae"	NA	3.7326840540313e-05	3.99306699491467e-05	2.01529168155506e-05	5.32075009676849e-05	0	0
"3202"	"ASV5286"	"Actinobacteria"	"Actinobacteria"	"Nocardioidaceae"	"Nocardioides"	0	0	7.75058565583172e-05	3.03991407176224e-05	3.1144554169805e-05	0
"3203"	"ASV5287"	"Proteobacteria"	"Deltaproteobacteria"	"Nannocystaceae"	"Nannocystis"	5.70044178423828e-06	0	8.24698057423726e-05	0	9.98740338747754e-06	0.00010697041761251
"3204"	"ASV5288"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	2.31395232436735e-05	1.63793456451415e-05	6.97510743656087e-05	0	0	0
"3205"	"ASV529"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiaceae"	"Pseudonocardia"	0	0	0	0	0.00241561921286155	0.000522957060944163
"3206"	"ASV5291"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	NA	4.79715695978644e-05	2.58351415929128e-05	3.95714557898902e-05	0	2.85949269876198e-05	0
"3207"	"ASV5293"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriaceae"	"Corynebacterium_1"	0	0	9.81934465063891e-05	0	2.28249271028891e-05	0
"3208"	"ASV5294"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	NA	0	0.000120722421672553	0	3.13413872662354e-05	1.04168526818931e-05	0
"3209"	"ASV5295"	"Bacteroidetes"	"Bacteroidia"	"KD3-93"	NA	0	0	1.80057453761246e-05	5.87033091272775e-05	2.84854028461351e-05	3.12683088408947e-05
"3210"	"ASV5298"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	4.07655644679591e-05	6.32803899386318e-05	3.01125268204856e-05	8.53375205610089e-06	0	0
"3211"	"ASV5299"	"Proteobacteria"	"Deltaproteobacteria"	"P3OB-42"	NA	2.97962382881587e-05	1.03805202123558e-05	3.34268914885106e-06	4.26687602805044e-06	2.31482742280731e-05	5.27162622445223e-05
"3212"	"ASV53"	"Bacteroidetes"	"Bacteroidia"	"Cytophagaceae"	"Cytophaga"	0.000202154577374817	0	0.000284587985416895	3.25634255358569e-05	0.00397557823626499	0.0128088058463627
"3213"	"ASV530"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"MND1"	0.000844430572575551	0.000582933236859953	0.000435051889005813	0.00128025264116416	5.38129520808763e-05	0
"3214"	"ASV5301"	"Actinobacteria"	"Actinobacteria"	"Nocardioidaceae"	"Nocardioides"	2.1020654549854e-05	5.81887902309741e-05	2.10768217826225e-05	6.38969083677048e-05	0	0
"3215"	"ASV5302"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	5.29705631788098e-05	0	3.80014370500697e-05	2.73685851768425e-05	7.06227989227669e-06	0
"3216"	"ASV5303"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	0	3.14853049008947e-05	0	0.00015969718968614	0	0
"3217"	"ASV5304"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiaceae"	NA	0	2.48048442401693e-05	0	9.46154007563428e-05	0	0
"3218"	"ASV5305"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Ferruginibacter"	3.09155714145393e-05	0	0	6.03579105811052e-05	0	0
"3219"	"ASV5308"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	0	0.00011846821011556	1.23162676782428e-05	3.77950976626981e-05	0	0
"3220"	"ASV531"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Candidatus_Solibacter"	0.000588367740647671	0.00108820123135182	0.000212646550903145	0.00118603999673874	6.26384686780202e-05	0
"3221"	"ASV5311"	"Dependentiae"	"Babeliae"	"Vermiphilaceae"	NA	2.36958025739295e-05	7.2770526450523e-05	1.91590333884475e-05	3.61184064559072e-05	1.59635682348212e-05	0
"3222"	"ASV5312"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexaceae"	NA	0	0.000128003991671321	0	7.9928719833281e-05	0	0
"3223"	"ASV5313"	"Bacteroidetes"	"Bacteroidia"	"AKYH767"	NA	2.83354039974716e-05	1.66922614675836e-05	4.60196418649204e-05	6.66663503371578e-05	0	0
"3224"	"ASV5315"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	"Actinoplanes"	6.3981428487163e-05	0	6.11386326757901e-05	6.58395690084561e-05	0	0
"3225"	"ASV5316"	"Actinobacteria"	"Actinobacteria"	"Thermomonosporaceae"	NA	0	0	0.000196695511472801	0	0	0
"3226"	"ASV5317"	"Firmicutes"	"Clostridia"	"Clostridiaceae_1"	"Clostridium_sensu_stricto_5"	4.22812752361271e-05	2.10304942166141e-05	4.18304543823677e-05	1.76640549099764e-05	2.82491195691068e-05	0
"3227"	"ASV5319"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	"Pajaroellobacter"	0.000102580764406381	0	0	7.69056676198237e-05	0	0
"3228"	"ASV5322"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	4.52404083514785e-05	2.00998291514522e-05	0	7.30420555196239e-05	6.44269934785565e-06	0
"3229"	"ASV5323"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichaceae"	NA	3.70340700230928e-05	0	7.29463378545026e-05	0	1.80704941753191e-05	0
"3230"	"ASV5327"	"Proteobacteria"	"Alphaproteobacteria"	"Xanthobacteraceae"	NA	8.14343532780423e-05	0	2.70109030097192e-05	0	2.15651688430485e-05	0
