# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/DADA2seqs.fasta.1
# date:       Fri Oct  5 13:25:03 2018
# num seqs:   3959
# dbsize(Mb): 2.004190
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     ASV6107             164         155      1   1508      0.79         -   40
  archaea     ASV6108               8         250      1   1508     89.16         -   51
  archaea     ASV6109              30         253      1   1508    127.57         -   62
  archaea     ASV6110              30         250      1   1508     94.92         -   54
  archaea     ASV6110             164         155      1   1508      0.79         -   40
  archaea     ASV6111              30         253      1   1508    112.20         -   56
  archaea     ASV6112               8         250      1   1508     60.20         -   62
  archaea     ASV6113              27         250      1   1508    121.61         -   53
  archaea     ASV6114              11         250      1   1508    141.33         -   61
  archaea     ASV6115               8         250      1   1508     63.70         -   62
  archaea     ASV6116              27         250      1   1508    113.85         -   54
  archaea     ASV6117              30         253      1   1508    111.74         -   57
  archaea     ASV6117             215         176      1   1508     -1.00         -   63
  archaea     ASV6118              28         251      1   1508    116.02         -   63
  archaea     ASV6118             145         133      1   1508      1.41         -   54
  archaea     ASV6119              30         253      1   1508     99.77         -   58
  archaea     ASV6119             215         176      1   1508     -1.00         -   63
  archaea     ASV6120               8         250      1   1508    122.49         -   60
  archaea     ASV6121              30         253      1   1508     72.07         -   56
  archaea     ASV6121             144         132      1   1508     -0.63         -   46
  archaea     ASV6122              27         250      1   1508    108.79         -   60
